"Country","Date","RelativeTimeSpentInRetailAndRecreation","RelativeTimeSpentInGroceryAndPharmacy","RelativeTimeSpentInParks","RelativeTimeSpentInTransitStations","RelativeTimeSpentInWorkplaces","RelativeTimeSpentInResidents","IsoCode","Continent","NewCases","NewDeaths","PeopleVaccinated","PeopleFullyVaccinated","TotalBoosterVaccines","StringencyIndex","Population"
"France","2022-01-10",-18,20,-3,-22,-21,8,"FRA","Europe",93896,280,53482802,50325940,26590938,66.67,67422000
"France","2022-01-11",-17,20,5,-21,-20,8,"FRA","Europe",368379,341,53524370,50425791,27141366,66.67,67422000
"France","2022-01-12",-16,19,0,-22,-20,7,"FRA","Europe",361719,246,53584412,50521146,27595887,66.67,67422000
"France","2022-01-13",-17,19,4,-23,-23,8,"FRA","Europe",308221,226,53622214,50613384,28085193,66.67,67422000
"France","2022-01-14",-17,15,0,-19,-21,9,"FRA","Europe",329371,191,53664554,50716614,28655963,66.67,67422000
"France","2022-01-15",-17,8,-1,-16,-6,5,"FRA","Europe",324580,148,53703847,50782416,28997017,66.67,67422000
"France","2022-01-16",-13,13,-3,-18,-4,4,"FRA","Europe",278129,81,53715227,50801723,29084613,66.67,67422000
"France","2022-01-17",-15,18,8,-20,-20,7,"FRA","Europe",102169,313,53739795,50861763,29406199,66.67,67422000
"France","2022-01-18",-16,17,10,-19,-20,7,"FRA","Europe",464769,375,53767871,50930087,29768982,66.67,67422000
"France","2022-01-19",-20,14,-4,-21,-20,8,"FRA","Europe",436167,12,53810863,50997076,30051635,66.67,67422000
"France","2022-01-20",-20,16,0,-20,-20,8,"FRA","Europe",426943,464,53834235,51056452,30352272,66.67,67422000
"France","2022-01-21",-18,13,-4,-18,-20,9,"FRA","Europe",400851,233,53862200,51125203,30720620,66.67,67422000
"France","2022-01-22",-18,7,-5,-15,-7,5,"FRA","Europe",389320,167,53889804,51173023,30940215,66.67,67422000
"France","2022-01-23",-15,11,3,-15,-6,3,"FRA","Europe",301614,115,53896500,51186083,30989031,66.67,67422000
"France","2022-01-24",-16,16,16,-20,-20,7,"FRA","Europe",108481,393,53912685,51233174,31207422,72.22,67422000
"France","2022-01-25",-17,14,8,-18,-19,8,"FRA","Europe",502507,469,53931576,51287168,31451958,72.22,67422000
"France","2022-01-26",-20,13,0,-20,-19,7,"FRA","Europe",427136,256,53959665,51347114,31662459,72.22,67422000
"France","2022-01-27",-19,15,1,-19,-20,8,"FRA","Europe",392617,269,53975927,51392797,31871289,72.22,67422000
"France","2022-01-28",-17,13,-5,-16,-19,9,"FRA","Europe",353503,263,53997413,51468513,32162841,72.22,67422000
"France","2022-01-29",-17,8,-9,-12,-6,4,"FRA","Europe",332398,178,54015809,51521357,32347605,72.22,67422000
"France","2022-01-30",-11,14,14,-9,-5,3,"FRA","Europe",249448,127,54020273,51535935,32386849,72.22,67422000
"France","2022-01-31",-15,15,1,-18,-18,7,"FRA","Europe",86376,361,54031488,51579731,32535746,72.22,67422000
"France","2022-02-01",-14,16,3,-15,-17,7,"FRA","Europe",413177,368,54044194,51627772,32710946,72.22,67422000
"France","2022-02-02",-17,17,3,-16,-16,6,"FRA","Europe",315363,276,54063945,51693559,32883426,72.22,67422000
"France","2022-02-03",-16,15,5,-15,-15,6,"FRA","Europe",274352,264,54074855,51737559,33041899,72.22,67422000
"France","2022-02-04",-14,13,-4,-12,-17,7,"FRA","Europe",241049,355,54089305,51803945,33282319,72.22,67422000
"France","2022-02-05",-12,10,12,0,-5,2,"FRA","Europe",214542,170,54101910,51855391,33436354,72.22,67422000
"France","2022-02-06",-11,14,-9,-10,-6,3,"FRA","Europe",155439,129,54104614,51867653,33465320,72.22,67422000
"France","2022-02-07",-7,16,29,-12,-21,6,"FRA","Europe",46001,417,54113852,51914278,33622719,72.22,67422000
"France","2022-02-08",-8,15,29,-11,-20,5,"FRA","Europe",235267,691,54123419,51956834,33790146,72.22,67422000
"France","2022-02-09",-13,12,32,-11,-18,4,"FRA","Europe",0,0,54137537,52014467,33963297,72.22,67422000
"France","2022-02-10",-13,14,19,-11,-20,5,"FRA","Europe",333226,655,54145762,52052637,34114325,72.22,67422000
"France","2022-02-11",-12,12,16,-7,-21,7,"FRA","Europe",131376,269,54156492,52108006,34333843,72.22,67422000
"France","2022-02-12",-14,6,21,6,-7,1,"FRA","Europe",118611,161,54164831,52148884,34468996,72.22,67422000
"France","2022-02-13",-2,21,19,2,-4,1,"FRA","Europe",86562,107,54166720,52157457,34495627,72.22,67422000
"France","2022-02-14",4,22,17,-13,-25,6,"FRA","Europe",26475,385,54173594,52192519,34644413,72.22,67422000
"France","2022-02-15",-9,12,27,-10,-24,6,"FRA","Europe",0,0,54180427,52227867,34792045,72.22,67422000
"France","2022-02-16",-16,8,10,-12,-21,6,"FRA","Europe",240988,666,54189699,52270318,34925218,72.22,67422000
"France","2022-02-17",-12,13,33,-9,-23,5,"FRA","Europe",92446,287,54195048,52293920,35013037,72.22,67422000
"France","2022-02-18",-16,7,17,-13,-26,8,"FRA","Europe",82639,305,54201914,52327069,35133424,72.22,67422000
"France","2022-02-19",-16,4,13,4,-7,1,"FRA","Europe",76552,147,54207252,52351514,35203790,72.22,67422000
"France","2022-02-20",-7,16,11,2,-4,1,"FRA","Europe",59003,1,54208385,52356128,35215975,72.22,67422000
"France","2022-02-21",-13,10,18,-13,-22,6,"FRA","Europe",17195,23,54212393,52373891,35278233,72.22,67422000
"France","2022-02-22",-10,11,33,-10,-19,5,"FRA","Europe",97382,658,54216751,52392332,35339580,72.22,67422000
"France","2022-02-23",-15,9,41,-10,-18,4,"FRA","Europe",66833,213,54223255,52419409,35406623,72.22,67422000
"France","2022-02-24",-15,12,24,-12,-19,5,"FRA","Europe",66805,281,54226980,52434498,35457496,72.22,67422000
"France","2022-02-25",-13,11,24,-10,-21,6,"FRA","Europe",58138,188,54232155,52457989,35534558,72.22,67422000
"France","2022-02-26",-15,5,30,3,-4,1,"FRA","Europe",53623,101,54236122,52475482,35582296,72.22,67422000
"France","2022-02-27",-1,25,46,7,0,-1,"FRA","Europe",42600,76,54236989,52478474,35590362,72.22,67422000
"France","2022-02-28",-9,15,47,-10,-17,4,"FRA","Europe",13483,232,54240049,52490543,35631143,72.22,67422000
"France","2022-03-01",-9,16,34,-8,-15,4,"FRA","Europe",79794,209,54243132,52502673,35675684,72.22,67422000
"France","2022-03-02",-14,13,23,-10,-15,4,"FRA","Europe",57697,186,54248178,52520045,35723182,72.22,67422000
"France","2022-03-03",-13,15,29,-10,-15,4,"FRA","Europe",60282,180,54250813,52528800,35753325,72.22,67422000
"France","2022-03-04",-11,13,20,-8,-16,5,"FRA","Europe",57789,181,54253980,52540924,35794226,72.22,67422000
"France","2022-03-05",-12,9,16,3,-2,1,"FRA","Europe",53678,120,54256882,52550126,35819454,72.22,67422000
"France","2022-03-06",2,28,28,7,3,0,"FRA","Europe",45328,32,54257384,52551504,35822683,72.22,67422000
"France","2022-03-07",-12,13,32,-7,-12,4,"FRA","Europe",14496,176,54259299,52556935,35841385,72.22,67422000
"France","2022-03-08",-12,14,32,-5,-11,3,"FRA","Europe",93050,167,54261251,52562777,35861129,72.22,67422000
"France","2022-03-09",-16,13,33,-7,-10,3,"FRA","Europe",69190,155,54264681,52572925,35883647,72.22,67422000
"France","2022-03-10",-16,12,31,-6,-10,3,"FRA","Europe",74818,107,54266367,52577893,35900849,72.22,67422000
"France","2022-03-11",-17,9,10,-7,-12,6,"FRA","Europe",72399,149,54268707,52585147,35925836,72.22,67422000
"France","2022-03-12",-17,4,6,-3,-2,3,"FRA","Europe",70524,50,54271357,52591857,35943280,72.22,67422000
"France","2022-03-13",-12,11,-6,-2,-2,2,"FRA","Europe",59036,28,54271742,52592636,35945724,72.22,67422000
"France","2022-03-14",-14,12,37,-6,-11,4,"FRA","Europe",22158,187,54273188,52596719,35965032,23.15,67422000
"France","2022-03-15",-14,11,27,-6,-10,4,"FRA","Europe",116618,146,54274762,52601027,35988790,23.15,67422000
"France","2022-03-16",-17,10,28,-7,-10,4,"FRA","Europe",108832,173,54277686,52607996,36021228,23.15,67422000
"France","2022-03-17",-16,12,25,-7,-11,4,"FRA","Europe",101747,116,54279044,52611621,36045124,23.15,67422000
"France","2022-03-18",-15,12,24,-4,-12,5,"FRA","Europe",97579,112,54281226,52617097,36083297,23.15,67422000
"France","2022-03-19",-16,6,30,3,-2,1,"FRA","Europe",98104,62,54283494,52621762,36105773,23.15,67422000
"France","2022-03-20",-1,23,31,8,-1,0,"FRA","Europe",81283,30,54283781,52622463,36108719,23.15,67422000
"France","2022-03-21",-14,14,45,-6,-12,4,"FRA","Europe",24231,152,54285115,52625571,36136308,23.15,67422000
"France","2022-03-22",-12,15,48,-4,-10,4,"FRA","Europe",180777,133,54286553,52629109,36170546,23.15,67422000
"France","2022-03-23",-16,13,50,-6,-10,4,"FRA","Europe",154054,114,54289179,52635084,36210843,23.15,67422000
"France","2022-03-24",-16,16,48,-5,-10,3,"FRA","Europe",140141,111,54290515,52637963,36239868,23.15,67422000
"France","2022-03-25",-14,13,40,-5,-13,5,"FRA","Europe",143571,121,54292551,52642722,36286016,23.15,67422000
"France","2022-03-26",-16,8,47,2,-2,1,"FRA","Europe",139517,67,54294760,52646943,36310693,23.15,67422000
"France","2022-03-27",-3,22,63,11,-1,-1,"FRA","Europe",110174,41,54295113,52647622,36314031,23.15,67422000
"France","2022-03-28",-16,14,52,-6,-12,4,"FRA","Europe",29582,149,54296518,52650518,36342494,23.15,67422000
"France","2022-03-29",-15,16,34,-6,-10,4,"FRA","Europe",217480,164,54297931,52653737,36382778,23.15,67422000
"France","2022-03-30",-19,14,14,-9,-11,5,"FRA","Europe",169024,149,54300725,52659081,36425621,23.15,67422000
"France","2022-03-31",-18,15,15,-8,-10,4,"FRA","Europe",169697,139,54302305,52662181,36463093,23.15,67422000
"France","2022-04-01",-18,13,2,-10,-13,7,"FRA","Europe",148629,134,54304350,52666418,36513717,23.15,67422000
"France","2022-04-02",-18,10,-2,-8,-4,3,"FRA","Europe",132114,68,54305815,52669009,36532798,23.15,67422000
"France","2022-04-03",-7,23,16,2,-2,2,"FRA","Europe",102266,31,54306082,52669500,36535513,23.15,67422000
"France","2022-04-04",-16,18,36,-7,-12,5,"FRA","Europe",32038,158,54307358,52671985,36566429,23.15,67422000
"France","2022-04-05",-13,20,39,-5,-11,4,"FRA","Europe",209627,131,54308914,52674861,36614364,23.15,67422000
"France","2022-04-06",-17,18,27,-7,-11,4,"FRA","Europe",150954,117,54310916,52678446,36653728,23.15,67422000
"France","2022-04-07",-17,17,21,-7,-11,4,"FRA","Europe",159024,105,54312317,52681271,36700558,23.15,67422000
"France","2022-04-08",-17,13,11,-6,-13,6,"FRA","Europe",148768,139,54314303,52685293,36762948,23.15,67422000
"France","2022-04-09",-13,13,21,3,-2,2,"FRA","Europe",141690,87,54315631,52687930,36785716,23.15,67422000
"France","2022-04-10",19,48,72,19,6,-2,"FRA","Europe",107654,45,54315891,52688468,36789656,23.15,67422000
"France","2022-04-11",-9,22,72,-4,-19,5,"FRA","Europe",25492,178,54317039,52690876,36824697,23.15,67422000
"France","2022-04-12",-7,23,68,-2,-18,5,"FRA","Europe",190762,159,54318575,52693619,36878545,23.15,67422000
"France","2022-04-13",-13,19,62,-5,-17,4,"FRA","Europe",146426,152,54320388,52696967,36923833,23.15,67422000
"France","2022-04-14",-8,25,87,0,-19,3,"FRA","Europe",137564,133,54321791,52699584,36972078,23.15,67422000
"France","2022-04-15",-10,18,90,3,-26,5,"FRA","Europe",125394,151,54323511,52702763,37022130,23.15,67422000
"France","2022-04-16",-13,18,94,15,-8,-1,"FRA","Europe",111583,61,54324521,52704562,37036862,23.15,67422000
"France","2022-04-17",10,45,127,13,-3,-4,"FRA","Europe",86650,35,54324698,52704872,37038977,23.15,67422000
"France","2022-04-18",-25,-30,171,-24,-82,14,"FRA","Europe",19810,48,54324828,52705225,37042138,23.15,67422000
"France","2022-04-19",-8,30,94,-2,-26,5,"FRA","Europe",25465,182,54326261,52708081,37083630,23.15,67422000
"France","2022-04-20",-14,19,71,-6,-23,5,"FRA","Europe",155711,227,54328119,52711324,37124441,23.15,67422000
"France","2022-04-21",-12,20,77,-4,-24,5,"FRA","Europe",104007,185,54329567,52713994,37170628,23.15,67422000
"France","2022-04-22",-12,15,67,-4,-25,6,"FRA","Europe",88389,146,54331343,52717343,37222653,,67422000
"France","2022-04-23",-20,7,17,4,-6,2,"FRA","Europe",80571,75,54332423,52719304,37240057,,67422000
"France","2022-04-24",6,40,40,18,6,0,"FRA","Europe",58954,40,54332654,52719728,37242990,,67422000
"France","2022-04-25",-10,20,72,-6,-21,5,"FRA","Europe",14032,197,54333866,52722031,37272643,,67422000
"France","2022-04-26",-8,21,83,-4,-18,4,"FRA","Europe",97498,170,54335372,52724888,37322901,,67422000
"France","2022-04-27",-11,19,77,-5,-17,3,"FRA","Europe",67711,152,54337226,52727834,37363558,,67422000
"France","2022-04-28",-9,22,78,-5,-18,3,"FRA","Europe",60007,132,54338687,52730311,37409564,,67422000
"France","2022-04-29",-8,19,68,-3,-20,4,"FRA","Europe",52919,158,54340580,52733580,37459809,,67422000
"France","2022-04-30",-11,14,59,9,-2,-1,"FRA","Europe",49482,61,54341717,52735287,37475531,,67422000
"France","2022-05-01",-2,1,82,13,-3,-2,"FRA","Europe",36726,32,54341874,52735547,37477243,,67422000
"France","2022-05-02",-5,26,78,-3,-18,3,"FRA","Europe",8737,180,54342945,52737315,37501649,,67422000
"France","2022-05-03",-4,23,74,-2,-14,3,"FRA","Europe",67017,120,54344601,52739996,37545851,,67422000
"France","2022-05-04",-7,20,64,-3,-13,2,"FRA","Europe",47925,114,54346323,52742697,37578886,,67422000
"France","2022-05-05",-6,22,60,-2,-13,2,"FRA","Europe",44331,122,54347768,52745045,37619341,,67422000
"United Kingdom","2021-12-01",-8,6,0,-30,-28,8,"GBR","Europe",47536,172,51020285,46431662,19015975,46.76,68207114
"United Kingdom","2021-12-02",-7,7,11,-30,-27,8,"GBR","Europe",53286,141,51046133,46462638,19436885,46.76,68207114
"United Kingdom","2021-12-03",-7,6,5,-26,-28,7,"GBR","Europe",50833,143,51069397,46492449,19825863,46.76,68207114
"United Kingdom","2021-12-04",-12,-1,-4,-20,-8,3,"GBR","Europe",41701,127,51096311,46530247,20290479,46.76,68207114
"United Kingdom","2021-12-05",-7,0,-1,-20,-5,2,"GBR","Europe",43552,54,51118266,46557413,20580644,46.76,68207114
"United Kingdom","2021-12-06",-8,6,-4,-32,-30,8,"GBR","Europe",51022,41,51138245,46582425,20909809,46.76,68207114
"United Kingdom","2021-12-07",-14,2,-12,-34,-28,9,"GBR","Europe",45233,180,51161757,46610800,21300859,46.76,68207114
"United Kingdom","2021-12-08",-8,6,-4,-32,-26,8,"GBR","Europe",50861,162,51183457,46640237,21715504,46.76,68207114
"United Kingdom","2021-12-09",-5,9,10,-30,-26,7,"GBR","Europe",50220,148,51207496,46674061,22184983,46.76,68207114
"United Kingdom","2021-12-10",-6,7,5,-26,-26,7,"GBR","Europe",58428,122,51229559,46706023,22613944,46.76,68207114
"United Kingdom","2021-12-11",-12,1,-10,-20,-5,2,"GBR","Europe",52446,132,51255850,46745007,23164197,46.76,68207114
"United Kingdom","2021-12-12",-7,1,5,-20,-2,2,"GBR","Europe",48268,52,51279167,46775202,23561729,46.76,68207114
"United Kingdom","2021-12-13",-4,11,6,-33,-30,8,"GBR","Europe",54111,38,51298838,46804609,24075451,46.76,68207114
"United Kingdom","2021-12-14",-6,12,8,-34,-29,9,"GBR","Europe",59239,150,51332920,46842497,24732162,46.76,68207114
"United Kingdom","2021-12-15",-2,13,8,-33,-29,9,"GBR","Europe",77915,164,51360987,46881291,25477345,48.61,68207114
"United Kingdom","2021-12-16",-3,14,14,-34,-30,9,"GBR","Europe",87766,146,51393664,46923788,26338651,48.61,68207114
"United Kingdom","2021-12-17",-6,10,7,-32,-30,9,"GBR","Europe",92742,111,51426554,46966074,27191172,48.61,68207114
"United Kingdom","2021-12-18",-14,4,-4,-26,-6,3,"GBR","Europe",89281,126,51464883,47011972,28131778,48.61,68207114
"United Kingdom","2021-12-19",-8,3,0,-25,-1,2,"GBR","Europe",82183,47,51498034,47051876,28978244,48.61,68207114
"United Kingdom","2021-12-20",5,19,14,-37,-41,10,"GBR","Europe",91922,43,51537827,47102814,29876223,48.61,68207114
"United Kingdom","2021-12-21",2,22,15,-39,-42,11,"GBR","Europe",89249,172,51577782,47156899,30844888,48.61,68207114
"United Kingdom","2021-12-22",4,29,5,-39,-44,11,"GBR","Europe",105604,140,51617091,47210053,31684926,48.61,68207114
"United Kingdom","2021-12-23",7,42,8,-39,-50,12,"GBR","Europe",122743,148,51649696,47254099,32290487,48.61,68207114
"United Kingdom","2021-12-24",-17,20,-4,-49,-62,16,"GBR","Europe",121736,138,51660466,47268067,32459856,48.61,68207114
"United Kingdom","2021-12-25",-87,-88,-49,-81,-64,11,"GBR","Europe",122261,10,51661421,47268984,32470336,48.61,68207114
"United Kingdom","2021-12-26",-48,-50,-16,-55,-35,4,"GBR","Europe",119366,3,51663356,47271068,32493319,48.61,68207114
"United Kingdom","2021-12-27",-15,-17,11,-54,-78,18,"GBR","Europe",107771,143,51681547,47294774,32766804,48.61,68207114
"United Kingdom","2021-12-28",-14,-9,18,-54,-76,20,"GBR","Europe",138146,19,51705406,47324308,33091891,48.61,68207114
"United Kingdom","2021-12-29",-11,2,5,-50,-65,18,"GBR","Europe",182912,58,51738013,47368074,33527184,48.61,68207114
"United Kingdom","2021-12-30",-11,8,20,-49,-64,18,"GBR","Europe",189062,332,51771384,47412181,33924738,48.61,68207114
"United Kingdom","2021-12-31",-20,9,22,-51,-64,17,"GBR","Europe",190643,203,51786768,47434251,34091798,48.61,68207114
"United Kingdom","2022-01-01",-63,-54,3,-59,-49,11,"GBR","Europe",163277,154,51789045,47437009,34110670,48.61,68207114
"United Kingdom","2022-01-02",-25,-12,0,-39,-15,6,"GBR","Europe",135514,73,51801494,47453494,34222161,48.61,68207114
"United Kingdom","2022-01-03",-15,-8,32,-56,-74,21,"GBR","Europe",188077,42,51820652,47482789,34363986,48.61,68207114
"United Kingdom","2022-01-04",-25,0,-5,-48,-42,15,"GBR","Europe",219290,49,51845518,47523676,34586810,48.61,68207114
"United Kingdom","2022-01-05",-25,-1,0,-46,-36,14,"GBR","Europe",194494,343,51874548,47565340,34834288,48.61,68207114
"United Kingdom","2022-01-06",-30,-4,-14,-47,-35,14,"GBR","Europe",180516,232,51897289,47600028,35066144,48.61,68207114
"United Kingdom","2022-01-07",-28,-4,-13,-44,-32,13,"GBR","Europe",179044,229,51920711,47635655,35287664,48.61,68207114
"United Kingdom","2022-01-08",-32,-9,-36,-44,-12,8,"GBR","Europe",141355,315,51952400,47687370,35522669,48.61,68207114
"United Kingdom","2022-01-09",-22,-7,13,-36,-6,5,"GBR","Europe",141965,98,51974605,47718730,35664164,48.61,68207114
"United Kingdom","2022-01-10",-22,-2,-1,-42,-31,11,"GBR","Europe",142701,76,51992559,47745458,35813659,48.61,68207114
"United Kingdom","2022-01-11",-23,-2,1,-42,-31,11,"GBR","Europe",115834,379,52011835,47774248,35953243,48.61,68207114
"United Kingdom","2022-01-12",-21,-1,10,-41,-30,11,"GBR","Europe",130089,400,52031355,47804588,36079875,48.61,68207114
"United Kingdom","2022-01-13",-22,0,13,-41,-30,11,"GBR","Europe",106095,335,52051876,47836785,36191724,48.61,68207114
"United Kingdom","2022-01-14",-21,0,7,-38,-28,10,"GBR","Europe",99009,272,52072754,47867967,36303428,48.61,68207114
"United Kingdom","2022-01-15",-22,-5,-4,-35,-8,5,"GBR","Europe",81102,287,52100163,47926017,36412220,48.61,68207114
"United Kingdom","2022-01-16",-19,-6,18,-33,-5,3,"GBR","Europe",70507,88,52117863,47963133,36473316,48.61,68207114
"United Kingdom","2022-01-17",-19,-1,17,-39,-30,9,"GBR","Europe",88430,88,52133611,47989635,36546583,48.61,68207114
"United Kingdom","2022-01-18",-22,-2,8,-38,-30,10,"GBR","Europe",94158,438,52151643,48019069,36621671,48.61,68207114
"United Kingdom","2022-01-19",-20,-1,5,-38,-29,10,"GBR","Europe",107839,359,52168592,48048962,36688441,48.61,68207114
"United Kingdom","2022-01-20",-19,0,13,-37,-29,10,"GBR","Europe",106902,332,52186398,48082636,36753644,46.76,68207114
"United Kingdom","2022-01-21",-19,0,4,-35,-27,9,"GBR","Europe",96125,288,52203930,48116670,36825112,46.76,68207114
"United Kingdom","2022-01-22",-19,-4,4,-30,-7,4,"GBR","Europe",75735,297,52224308,48164435,36898335,46.76,68207114
"United Kingdom","2022-01-23",-19,-7,11,-30,-5,3,"GBR","Europe",75128,77,52236574,48195145,36941059,46.76,68207114
"United Kingdom","2022-01-24",-18,-2,9,-36,-29,9,"GBR","Europe",94636,54,52252579,48224978,36996936,46.76,68207114
"United Kingdom","2022-01-25",-20,-1,6,-36,-29,9,"GBR","Europe",94357,440,52266515,48253766,37050478,46.76,68207114
"United Kingdom","2022-01-26",-17,-1,8,-36,-29,9,"GBR","Europe",102094,346,52281873,48284685,37104942,46.76,68207114
"United Kingdom","2022-01-27",-17,1,15,-35,-28,9,"GBR","Europe",96619,341,52297579,48314633,37157898,42.13,68207114
"United Kingdom","2022-01-28",-15,1,7,-32,-27,9,"GBR","Europe",88934,277,52314528,48348568,37215321,42.13,68207114
"United Kingdom","2022-01-29",-16,-4,1,-27,-7,4,"GBR","Europe",72557,296,52333474,48388897,37269322,42.13,68207114
"United Kingdom","2022-01-30",-12,-5,27,-26,-4,2,"GBR","Europe",62820,86,52345158,48416498,37303021,42.13,68207114
"United Kingdom","2022-01-31",-15,0,9,-34,-29,8,"GBR","Europe",,56,52360487,48440773,37342083,42.13,68207114
"United Kingdom","2022-02-01",-16,1,14,-33,-28,8,"GBR","Europe",112819,,52373222,48467140,37380067,42.13,68207114
"United Kingdom","2022-02-02",-15,1,12,-32,-27,9,"GBR","Europe",87334,535,52385688,48494414,37419104,42.13,68207114
"United Kingdom","2022-02-03",-15,2,14,-33,-27,8,"GBR","Europe",93138,323,52399031,48520513,37458017,42.13,68207114
"United Kingdom","2022-02-04",-16,1,1,-31,-26,8,"GBR","Europe",82490,255,52414182,48549694,37495913,42.13,68207114
"United Kingdom","2022-02-05",-17,-5,-7,-26,-8,4,"GBR","Europe",60487,260,52428976,48577889,37533611,42.13,68207114
"United Kingdom","2022-02-06",-17,-7,-9,-28,-5,3,"GBR","Europe",53622,75,52437297,48594494,37553416,42.13,68207114
"United Kingdom","2022-02-07",-15,1,15,-32,-28,8,"GBR","Europe",63627,45,52447403,48617355,37586043,42.13,68207114
"United Kingdom","2022-02-08",-15,1,16,-31,-28,8,"GBR","Europe",66508,314,52458207,48642076,37617763,42.13,68207114
"United Kingdom","2022-02-09",-14,1,13,-31,-27,8,"GBR","Europe",67783,276,52468730,48666801,37650239,42.13,68207114
"United Kingdom","2022-02-10",-14,3,15,-30,-27,8,"GBR","Europe",162466,207,52480344,48693091,37684442,42.13,68207114
"United Kingdom","2022-02-11",-12,4,18,-27,-26,7,"GBR","Europe",58691,193,52491419,48718975,37727133,39.35,68207114
"United Kingdom","2022-02-12",-16,-2,-2,-24,-8,3,"GBR","Europe",45872,167,52506600,48745284,37767235,39.35,68207114
"United Kingdom","2022-02-13",-16,-4,-21,-26,-6,3,"GBR","Europe",41183,52,52514094,48758907,37786235,39.35,68207114
"United Kingdom","2022-02-14",-4,9,19,-31,-33,8,"GBR","Europe",41399,35,52522201,48777079,37818285,39.35,68207114
"United Kingdom","2022-02-15",-15,-2,4,-33,-33,8,"GBR","Europe",46184,236,52531292,48796561,37876087,29.63,68207114
"United Kingdom","2022-02-16",-14,-1,5,-33,-32,9,"GBR","Europe",54091,199,52542206,48818475,37911067,29.63,68207114
"United Kingdom","2022-02-17",-10,5,24,-30,-31,8,"GBR","Europe",51725,183,52551460,48839853,37945645,29.63,68207114
"United Kingdom","2022-02-18",-32,-15,-27,-46,-39,14,"GBR","Europe",47481,158,52557346,48854553,37971323,29.63,68207114
"United Kingdom","2022-02-19",-21,-4,-17,-28,-9,4,"GBR","Europe",39218,128,52568119,48875329,38004199,29.63,68207114
"United Kingdom","2022-02-20",-22,-10,-26,-30,-7,3,"GBR","Europe",31010,74,52573589,48885893,38022801,29.63,68207114
"United Kingdom","2022-02-21",-13,1,16,-34,-34,9,"GBR","Europe",38524,30,52581000,48901901,38051955,29.63,68207114
"United Kingdom","2022-02-22",-11,2,23,-30,-32,8,"GBR","Europe",41353,205,52589291,48919805,38082560,29.63,68207114
"United Kingdom","2022-02-23",-10,1,19,-31,-32,8,"GBR","Europe",39838,165,52598276,48937756,38112342,29.63,68207114
"United Kingdom","2022-02-24",-13,0,10,-32,-32,8,"GBR","Europe",38668,126,52606239,48953594,38138518,29.63,68207114
"United Kingdom","2022-02-25",-9,4,31,-27,-31,7,"GBR","Europe",31885,121,52614348,48969964,38167733,29.63,68207114
"United Kingdom","2022-02-26",-12,-2,20,-20,-7,1,"GBR","Europe",0,0,52623819,48989616,38196201,29.63,68207114
"United Kingdom","2022-02-27",-8,-2,42,-17,-3,0,"GBR","Europe",0,0,52628660,49000222,38211911,29.63,68207114
